user_id;with_flow;regular;with_flow_listened;regular_listened
16799;26;9;3;3
16800;18;17;1;9
16801;17;12;8;11
16802;23;11;20;9
16803;27;1;18;1
16804;0;32;0;28
16805;24;8;10;5
16806;13;14;9;11
16807;3;23;1;8
16808;5;10;4;9
16809;2;32;1;14
16810;0;26;0;6
16811;2;29;2;22
16812;0;31;0;26
16813;1;27;0;21
16814;33;2;33;2
16815;36;0;3;0
16816;0;34;0;14
16817;9;19;5;17
16818;4;30;2;16
16819;0;32;0;14
16820;35;1;8;0
16821;10;26;0;12
16822;0;34;0;27
16823;9;25;8;15
16824;0;18;0;16
16825;11;19;2;12
16826;0;36;0;26
16827;6;24;3;12
16828;25;11;4;3
16829;0;27;0;17
16830;0;31;0;24
16831;36;0;15;0
16832;3;29;0;11
16833;0;22;0;18
16834;2;28;0;13
16835;3;25;3;15
16836;7;21;7;15
16837;0;13;0;11
16838;34;1;33;1
16839;1;7;1;6
16840;2;13;1;13
16841;5;28;5;26
16842;16;17;10;14
16843;35;0;26;0
16844;0;32;0;23
16845;2;14;2;7
16846;4;3;2;2
16847;29;5;9;4
16848;0;16;0;15
16849;9;11;1;10
16850;30;1;18;1
16851;0;24;0;22
16852;2;27;0;20
16853;1;21;0;18
16854;19;12;2;3
16855;2;32;0;3
16856;11;12;1;1
16857;0;29;0;26
16858;1;31;1;12
16859;17;13;16;12
16860;1;26;0;15
16861;1;31;1;27
16862;2;29;1;16
16863;0;10;0;10
16864;5;25;2;12
16865;0;16;0;12
16866;3;23;0;5
16867;25;10;14;1
16868;12;23;9;23
16869;4;22;4;20
16870;3;29;3;23
16871;4;11;4;11
16872;16;12;6;12
16873;12;20;0;10
16874;15;15;7;7
16875;12;13;1;11
16876;0;19;0;18
16877;7;16;6;13
16878;0;5;0;5
16879;0;35;0;33
16880;3;29;1;10
16881;7;22;3;22
16882;34;1;6;1
16883;0;20;0;20
16884;8;23;4;17
16885;21;8;13;8
16886;18;15;10;13
16887;18;14;11;8
16888;25;8;19;7
16889;0;35;0;1
16890;2;21;1;10
16891;17;18;1;3
16892;26;9;25;8
16893;6;28;1;27
16894;23;12;5;2
16895;32;3;29;0
16896;28;6;24;5
16897;0;35;0;16
16898;0;30;0;24
16899;3;32;3;21
16900;0;34;0;6
16901;2;31;1;4
16902;0;12;0;11
16903;6;29;0;15
16904;12;9;6;7
16905;0;14;0;10
16906;0;35;0;2
16907;9;10;2;6
16908;0;24;0;20
16909;18;5;12;4
16910;5;8;0;6
16911;7;28;7;21
16912;0;12;0;11
16913;0;22;0;14
16914;1;23;1;19
16915;7;5;7;4
16916;0;27;0;8
16917;0;35;0;35
16918;7;20;3;17
16919;31;4;7;3
16920;16;17;2;13
16921;13;22;12;10
16922;0;25;0;23
16923;0;20;0;20
16924;13;21;3;3
16925;35;0;7;0
16926;30;5;3;2
16927;0;19;0;7
16928;11;21;8;20
16929;3;26;3;13
16930;2;24;1;20
16931;1;25;1;20
16932;23;11;17;9
16933;0;25;0;6
16934;1;32;1;22
16935;30;4;18;4
16936;15;15;1;4
16937;0;19;0;17
16938;2;21;2;21
16939;0;15;0;13
16940;17;16;5;10
16941;16;18;15;18
16942;12;22;11;21
16943;0;21;0;8
16944;0;27;0;10
16945;0;22;0;20
16946;0;31;0;16
16947;0;33;0;29
16948;1;27;1;11
16949;20;13;7;6
16950;0;30;0;22
16951;0;33;0;9
16952;6;25;0;12
16953;32;2;2;1
16954;0;25;0;21
16955;31;3;29;2
16956;4;15;3;13
16957;26;4;11;2
16958;0;29;0;20
16959;12;14;8;13
16960;8;4;1;3
16961;10;21;9;12
16962;5;24;1;13
16963;0;10;0;9
16964;0;31;0;29
16965;12;22;7;13
16966;3;16;3;11
16967;0;19;0;11
16968;8;19;1;13
16969;8;26;1;8
16970;2;25;2;25
16971;0;31;0;28
16972;0;34;0;1
16973;14;9;3;3
16974;8;13;5;11
16975;29;5;2;1
16976;1;10;0;10
16977;0;19;0;11
16978;0;34;0;30
16979;2;3;1;2
16980;9;20;3;12
16981;20;7;4;5
16982;1;14;0;7
16983;0;34;0;34
16984;20;0;19;0
16985;10;22;10;22
16986;0;27;0;21
16987;2;23;1;15
16988;1;8;0;7
16989;6;25;1;22
16990;19;14;19;14
16991;0;17;0;10
16992;0;17;0;13
16993;4;11;1;5
16994;14;20;5;10
16995;0;15;0;11
16996;8;19;0;10
16997;17;9;5;5
16998;27;7;25;7
16999;15;18;8;17
17000;2;32;2;32
17001;1;21;1;10
17002;0;19;0;17
17003;3;31;0;0
17004;1;20;0;18
17005;19;12;1;5
17006;1;18;0;12
17007;18;15;10;11
17008;17;15;10;14
17009;8;24;5;17
17010;7;19;5;10
17011;1;31;0;13
17012;2;27;1;16
17013;0;32;0;3
17014;1;13;0;13
17015;1;28;0;13
17016;0;28;0;21
17017;0;3;0;3
17018;1;27;1;17
17019;0;18;0;16
17020;20;12;7;6
17021;7;22;2;20
17022;19;13;19;6
17023;4;21;2;7
17024;0;29;0;23
17025;13;16;6;12
17026;0;18;0;16
17027;0;31;0;26
17028;8;22;5;17
17029;8;26;6;17
17030;3;26;3;26
17031;0;26;0;9
17032;27;4;21;3
17033;3;28;2;18
17034;0;21;0;17
17035;4;14;0;11
17036;4;23;3;15
17037;0;21;0;19
17038;0;7;0;7
17039;0;24;0;13
17040;0;24;0;19
17041;14;10;4;8
17042;3;27;0;9
17043;0;33;0;29
17044;2;20;0;14
17045;0;20;0;16
17046;0;16;0;9
17047;0;24;0;19
17048;4;11;0;4
17049;6;27;5;25
17050;0;33;0;32
17051;17;11;7;3
17052;0;16;0;7
17053;0;32;0;24
17054;0;21;0;19
17055;0;24;0;18
17056;1;32;0;0
17057;0;33;0;26
17058;0;28;0;20
17059;0;28;0;2
17060;2;22;1;18
17061;2;17;2;16
17062;0;13;0;10
17063;0;24;0;21
17064;0;8;0;4
17065;11;22;9;22
17066;4;29;3;29
17067;0;30;0;6
17068;0;3;0;3
17069;31;2;20;2
17070;1;15;1;11
17071;0;18;0;10
17072;0;10;0;10
17073;0;24;0;16
17074;0;16;0;16
17075;4;16;3;13
17076;5;24;0;9
17077;19;14;9;5
17078;13;13;4;9
17079;5;19;1;12
17080;14;19;14;18
17081;0;32;0;3
17082;3;11;2;9
17083;0;25;0;16
17084;1;25;0;20
17085;30;0;25;0
17086;0;18;0;8
17087;16;16;16;16
17088;0;32;0;32
17089;15;16;8;2
17090;0;18;0;16
17091;23;10;19;7
17092;0;32;0;4
17093;0;15;0;9
17094;7;25;5;15
17095;0;4;0;4
17096;5;20;2;10
17097;18;10;2;8
17098;27;6;25;6
17099;0;24;0;19
17100;27;6;15;4
17101;33;0;0;0
17102;0;23;0;17
17103;2;29;1;11
17104;32;1;31;1
17105;8;7;8;7
17106;2;22;0;20
17107;0;33;0;19
17108;0;28;0;22
17109;4;21;1;10
17110;3;30;2;30
17111;0;29;0;25
17112;20;3;6;3
17113;1;31;1;23
17114;5;11;3;6
17115;23;7;11;3
17116;5;26;2;8
17117;18;14;2;8
17118;2;23;2;22
17119;8;20;2;11
17120;32;1;30;1
17121;0;13;0;6
17122;0;29;0;24
17123;0;21;0;16
17124;30;2;11;2
17125;2;17;1;15
17126;0;6;0;5
17127;4;19;2;12
17128;32;0;28;0
17129;30;1;8;1
17130;0;30;0;28
17131;0;24;0;23
17132;0;21;0;19
17133;0;23;0;18
17134;0;12;0;11
17135;26;5;24;2
17136;0;23;0;20
17137;9;22;7;16
17138;10;10;1;7
17139;8;16;6;16
17140;6;26;6;26
17141;4;19;3;19
17142;0;20;0;15
17143;0;19;0;12
17144;12;18;2;9
17145;0;11;0;11
17146;0;22;0;22
17147;0;32;0;12
17148;2;11;2;11
17149;6;21;2;7
17150;3;13;1;10
17151;32;0;32;0
17152;0;13;0;12
17153;13;18;2;12
17154;2;17;0;13
17155;13;4;13;4
17156;32;0;14;0
17157;0;32;0;26
17158;10;12;4;10
17159;7;24;7;23
17160;29;0;24;0
17161;11;19;3;13
17162;0;16;0;13
17163;2;16;2;12
17164;0;24;0;14
17165;1;3;0;1
17166;0;23;0;19
17167;13;13;1;7
17168;1;16;0;9
17169;3;9;1;7
17170;7;22;6;19
17171;0;6;0;6
17172;0;3;0;3
17173;32;0;21;0
17174;0;20;0;20
17175;11;9;1;4
17176;13;15;9;15
17177;2;27;1;17
17178;3;10;1;8
17179;7;25;6;18
17180;17;12;0;0
17181;3;28;0;4
17182;0;29;0;12
17183;0;22;0;18
17184;0;31;0;31
17185;3;18;1;17
17186;30;2;29;2
17187;0;1;0;1
17188;0;32;0;9
17189;0;21;0;18
17190;1;31;1;12
17191;7;19;0;16
17192;7;16;0;11
17193;15;14;11;6
17194;1;29;1;15
17195;0;27;0;23
17196;11;19;1;14
17197;13;13;2;11
17198;1;29;0;17
17199;0;32;0;29
17200;0;20;0;18
17201;0;12;0;12
17202;0;21;0;20
17203;0;26;0;21
17204;0;23;0;13
17205;4;28;0;25
17206;0;31;0;23
17207;3;25;2;22
17208;7;20;6;16
17209;0;23;0;18
17210;9;14;2;7
17211;0;19;0;11
17212;3;9;0;8
17213;7;18;5;16
17214;0;29;0;20
17215;6;25;3;22
17216;0;27;0;21
17217;25;3;22;3
17218;3;27;3;16
17219;1;24;1;19
17220;0;23;0;10
17221;1;12;0;12
17222;0;22;0;22
17223;0;31;0;27
17224;0;17;0;4
17225;0;12;0;12
17226;0;20;0;14
17227;0;21;0;18
17228;2;24;1;8
17229;1;22;0;22
17230;0;25;0;18
17231;0;17;0;11
17232;9;19;5;8
17233;0;19;0;6
17234;0;10;0;9
17235;31;0;31;0
17236;0;29;0;11
17237;22;9;10;9
17238;6;12;0;5
17239;28;1;4;1
17240;0;30;0;10
17241;0;15;0;15
17242;1;28;1;23
17243;0;23;0;18
17244;0;13;0;7
17245;21;8;6;6
17246;0;15;0;12
17247;1;24;1;13
17248;3;17;2;13
17249;5;12;2;8
17250;0;30;0;12
17251;2;27;2;26
17252;1;12;1;10
17253;3;5;3;5
17254;3;23;2;9
17255;2;21;1;5
17256;3;22;3;21
17257;22;9;3;5
17258;0;29;0;6
17259;10;17;3;16
17260;5;19;4;9
17261;0;25;0;24
17262;4;18;3;16
17263;0;30;0;20
17264;0;27;0;26
17265;0;31;0;21
17266;6;23;3;5
17267;1;24;0;11
17268;1;22;0;15
17269;31;0;14;0
17270;2;20;0;10
17271;0;31;0;18
17272;0;31;0;21
17273;6;23;3;16
17274;29;0;12;0
17275;2;16;1;8
17276;28;3;26;2
17277;7;18;6;8
17278;8;19;8;13
17279;31;0;15;0
17280;0;31;0;9
17281;8;19;1;7
17282;1;22;1;18
17283;15;16;14;16
17284;0;25;0;9
17285;4;27;2;13
17286;0;20;0;15
17287;16;8;8;6
17288;16;8;5;7
17289;13;16;11;15
17290;27;2;5;0
17291;2;15;1;13
17292;23;6;7;1
17293;2;26;0;2
17294;25;0;22;0
17295;4;15;2;15
17296;10;17;4;6
17297;0;4;0;2
17298;1;27;0;23
17299;0;29;0;27
17300;10;20;2;8
17301;0;6;0;6
17302;29;0;13;0
17303;0;15;0;13
17304;0;6;0;6
17305;1;24;1;20
17306;10;11;2;10
17307;0;28;0;20
17308;0;27;0;25
17309;0;3;0;2
17310;2;26;1;3
17311;6;24;1;3
17312;29;1;27;0
17313;0;12;0;12
17314;0;18;0;17
17315;0;25;0;20
17316;0;14;0;10
17317;0;16;0;12
17318;0;25;0;17
17319;5;19;1;12
17320;28;0;0;0
17321;2;22;1;15
17322;2;24;0;21
17323;0;15;0;15
17324;30;0;30;0
17325;0;26;0;22
17326;0;28;0;9
17327;0;30;0;30
17328;0;30;0;21
17329;1;28;1;14
17330;1;27;1;16
17331;6;23;0;3
17332;1;16;0;12
17333;4;18;1;14
17334;3;24;2;19
17335;0;30;0;30
17336;1;18;0;13
17337;27;3;26;1
17338;0;9;0;9
17339;5;21;3;19
17340;7;20;0;2
17341;0;30;0;29
17342;0;10;0;9
17343;19;10;1;7
17344;14;16;9;16
17345;6;16;2;11
17346;16;14;2;2
17347;29;1;29;0
17348;0;16;0;14
17349;0;28;0;27
17350;21;5;17;5
17351;28;1;20;1
17352;24;6;13;5
17353;2;28;2;28
17354;0;17;0;17
17355;30;0;21;0
17356;20;8;13;8
17357;0;18;0;15
17358;25;3;19;3
17359;19;10;13;7
17360;8;21;0;10
17361;3;21;3;16
17362;27;3;1;1
17363;0;27;0;25
17364;0;29;0;11
17365;2;23;1;17
17366;0;8;0;5
17367;1;15;1;9
17368;0;29;0;5
17369;0;28;0;1
17370;25;5;5;1
17371;1;17;1;11
17372;8;22;7;21
17373;12;18;2;5
17374;3;6;2;5
17375;17;12;2;2
17376;16;9;4;4
17377;3;24;0;23
17378;0;18;0;4
17379;2;27;0;18
17380;10;6;2;6
17381;0;29;0;12
17382;5;15;0;13
17383;4;26;2;19
17384;0;29;0;5
17385;19;7;7;5
17386;0;8;0;7
17387;3;21;1;15
17388;0;17;0;13
17389;29;0;17;0
17390;1;10;0;5
17391;0;16;0;9
17392;0;15;0;14
17393;23;4;15;2
17394;0;19;0;17
17395;0;19;0;13
17396;11;15;10;6
17397;0;17;0;15
17398;5;23;5;14
17399;28;1;28;1
17400;0;26;0;26
17401;0;26;0;24
17402;0;20;0;19
17403;0;9;0;3
17404;0;22;0;14
17405;0;17;0;17
17406;4;9;2;6
17407;4;25;3;16
17408;2;24;0;4
17409;3;16;3;8
17410;0;28;0;4
17411;1;23;0;6
17412;0;24;0;21
17413;2;22;0;8
17414;3;15;2;12
17415;0;29;0;25
17416;0;25;0;21
17417;10;18;10;12
17418;0;29;0;24
17419;7;16;7;14
17420;15;4;2;3
17421;0;27;0;12
17422;2;11;2;11
17423;0;22;0;19
17424;7;17;0;1
17425;8;18;8;17
17426;0;16;0;11
17427;13;14;4;6
17428;25;1;24;1
17429;0;29;0;3
17430;0;25;0;21
17431;4;25;4;7
17432;0;29;0;28
17433;7;19;7;13
17434;2;18;0;16
17435;14;11;7;11
17436;0;29;0;29
17437;1;27;0;17
17438;2;6;1;6
17439;8;7;3;6
17440;0;16;0;14
17441;0;12;0;7
17442;0;2;0;2
17443;2;13;0;2
17444;29;0;12;0
17445;0;23;0;21
17446;0;27;0;3
17447;7;16;1;10
17448;25;0;24;0
17449;1;15;0;12
17450;0;29;0;16
17451;1;23;0;11
17452;3;7;0;7
17453;0;29;0;28
17454;5;24;3;6
17455;6;16;2;10
17456;0;25;0;10
17457;29;0;23;0
17458;6;14;3;8
17459;5;22;0;0
17460;14;14;6;11
17461;0;13;0;9
17462;0;28;0;17
17463;10;13;1;3
17464;24;4;5;3
17465;28;0;14;0
17466;0;19;0;17
17467;0;26;0;21
17468;0;28;0;16
17469;27;0;23;0
17470;24;2;0;1
17471;0;20;0;17
17472;28;0;24;0
17473;0;21;0;13
17474;0;25;0;14
17475;4;18;0;2
17476;0;14;0;13
17477;0;20;0;16
17478;20;6;18;6
17479;3;16;0;15
17480;5;12;5;10
17481;0;11;0;5
17482;0;23;0;20
17483;0;11;0;8
17484;1;12;0;8
17485;27;1;18;1
17486;0;25;0;0
17487;0;25;0;15
17488;0;27;0;24
17489;19;9;2;0
17490;4;20;1;7
17491;6;15;1;4
17492;11;17;11;16
17493;5;23;0;7
17494;17;9;8;7
17495;8;8;4;5
17496;7;14;0;8
17497;10;7;7;6
17498;0;27;0;26
17499;2;14;2;10
17500;28;0;26;0
17501;1;11;0;10
17502;0;26;0;15
17503;8;19;7;14
17504;6;16;0;14
17505;0;24;0;23
17506;12;12;7;5
17507;27;1;22;1
17508;1;17;0;7
17509;1;25;0;11
17510;9;19;2;1
17511;0;23;0;20
17512;0;20;0;12
17513;16;9;8;6
17514;12;10;7;10
17515;0;13;0;12
17516;2;6;0;5
17517;0;27;0;15
17518;1;8;1;5
17519;0;27;0;26
17520;9;12;8;8
17521;27;1;9;0
17522;12;16;1;15
17523;10;12;3;7
17524;2;23;2;19
17525;0;26;0;4
17526;0;23;0;8
17527;2;16;1;14
17528;4;11;3;9
17529;0;23;0;22
17530;0;14;0;13
17531;17;11;4;7
17532;0;19;0;10
17533;0;17;0;15
17534;1;9;1;9
17535;0;21;0;16
17536;1;13;0;8
17537;9;19;7;19
17538;12;12;9;10
17539;0;20;0;18
17540;0;23;0;12
17541;0;24;0;5
17542;1;7;1;7
17543;0;24;0;19
17544;23;5;10;1
17545;0;28;0;17
17546;27;0;24;0
17547;4;15;4;9
17548;0;20;0;16
17549;22;5;18;2
17550;22;3;13;1
17551;19;6;17;6
17552;10;11;3;4
17553;4;4;4;4
17554;8;16;2;7
17555;0;19;0;19
17556;20;1;16;1
17557;1;26;1;25
17558;9;18;7;16
17559;12;0;11;0
17560;2;24;0;3
17561;0;16;0;16
17562;0;24;0;19
17563;7;18;3;16
17564;7;12;3;8
17565;0;18;0;11
17566;0;12;0;11
17567;0;23;0;22
17568;0;12;0;10
17569;0;5;0;4
17570;19;6;15;3
17571;1;3;0;2
17572;27;0;13;0
17573;0;27;0;27
17574;3;9;0;7
17575;18;5;1;4
17576;0;27;0;22
17577;23;2;7;2
17578;11;12;4;6
17579;0;24;0;17
17580;26;0;26;0
17581;0;11;0;11
17582;8;12;2;8
17583;1;23;1;11
17584;0;17;0;15
17585;0;27;0;20
17586;19;7;0;1
17587;1;14;0;13
17588;0;24;0;21
17589;7;19;2;6
17590;2;15;2;9
17591;1;15;0;15
17592;12;12;11;11
17593;9;15;4;11
17594;1;7;1;7
17595;3;20;3;14
17596;0;22;0;14
17597;5;22;4;22
17598;27;0;4;0
17599;9;15;6;11
17600;0;13;0;8
17601;0;14;0;13
17602;4;16;4;12
17603;2;14;0;11
17604;27;0;11;0
17605;0;26;0;17
17606;0;21;0;5
17607;5;8;5;8
17608;0;18;0;9
17609;0;10;0;8
17610;13;14;7;5
17611;26;1;0;0
17612;25;0;21;0
17613;0;25;0;9
17614;0;13;0;4
17615;0;25;0;24
17616;0;16;0;16
17617;0;26;0;25
17618;0;21;0;9
17619;3;21;0;15
17620;0;15;0;7
17621;0;26;0;16
17622;26;0;4;0
17623;1;25;1;22
17624;0;11;0;6
17625;2;20;2;9
17626;1;25;1;25
17627;0;14;0;12
17628;6;17;1;13
17629;0;26;0;23
17630;0;26;0;20
17631;0;14;0;12
17632;0;23;0;14
17633;0;8;0;8
17634;1;19;0;3
17635;0;23;0;15
17636;17;7;6;3
17637;0;22;0;7
17638;7;15;4;11
17639;0;16;0;11
17640;6;16;2;5
17641;17;4;15;4
17642;2;18;2;15
17643;0;10;0;8
17644;1;13;0;11
17645;0;16;0;10
17646;10;14;10;13
17647;0;14;0;6
17648;26;0;20;0
17649;0;22;0;19
17650;21;1;15;1
17651;1;17;0;10
17652;2;23;1;16
17653;26;0;25;0
17654;20;1;10;1
17655;9;17;1;6
17656;6;15;0;8
17657;4;17;1;9
17658;0;21;0;14
17659;0;24;0;14
17660;7;19;6;19
17661;0;22;0;22
17662;0;25;0;21
17663;2;20;1;16
17664;13;13;12;12
17665;8;17;6;17
17666;1;20;1;18
17667;3;22;3;18
17668;24;1;22;1
17669;0;26;0;26
17670;5;19;1;11
17671;25;1;8;0
17672;0;8;0;5
17673;0;26;0;21
17674;4;14;2;14
17675;4;17;2;9
17676;0;25;0;25
17677;0;21;0;13
17678;0;21;0;15
17679;22;4;2;2
17680;1;17;1;9
17681;0;12;0;6
17682;18;8;1;5
17683;1;21;0;10
17684;2;18;1;8
17685;21;3;17;2
17686;5;21;2;9
17687;0;24;0;13
17688;0;21;0;12
17689;4;13;2;8
17690;3;10;0;9
17691;0;25;0;25
17692;25;0;4;0
17693;4;17;4;17
17694;0;19;0;17
17695;0;24;0;11
17696;1;20;1;17
17697;0;16;0;15
17698;20;5;20;5
17699;0;11;0;9
17700;4;13;2;9
17701;0;13;0;10
17702;0;12;0;12
17703;1;22;0;9
17704;24;0;17;0
17705;15;7;15;7
17706;12;7;1;5
17707;3;22;0;14
17708;25;0;2;0
17709;0;24;0;6
17710;0;21;0;21
17711;0;22;0;18
17712;7;3;1;2
17713;0;25;0;25
17714;1;19;1;13
17715;10;2;10;1
17716;24;1;5;1
17717;16;8;0;4
17718;1;18;0;15
17719;0;23;0;14
17720;3;20;2;8
17721;3;11;3;9
17722;14;11;11;5
17723;0;25;0;7
17724;1;13;1;8
17725;10;15;3;7
17726;0;25;0;25
17727;3;22;3;22
17728;20;5;7;2
17729;1;20;1;9
17730;11;14;9;12
17731;18;5;1;0
17732;0;23;0;15
17733;5;14;1;9
17734;0;19;0;14
17735;12;13;12;12
17736;0;7;0;7
17737;12;9;5;9
17738;4;6;2;6
17739;25;0;11;0
17740;11;14;7;2
17741;0;23;0;17
17742;1;20;1;11
17743;0;23;0;12
17744;1;13;0;8
17745;0;25;0;10
17746;0;25;0;12
17747;16;8;15;8
17748;0;25;0;23
17749;2;14;1;14
17750;0;25;0;24
17751;0;15;0;7
17752;0;17;0;9
17753;0;23;0;21
17754;0;23;0;19
17755;25;0;19;0
17756;1;17;0;9
17757;1;10;0;8
17758;2;10;2;7
17759;0;9;0;8
17760;1;7;1;6
17761;5;17;5;12
17762;1;15;0;9
17763;24;0;0;0
17764;0;13;0;12
17765;0;13;0;12
17766;1;17;1;6
17767;0;24;0;10
17768;0;24;0;22
17769;0;14;0;14
17770;12;10;0;3
17771;0;16;0;9
17772;22;2;10;1
17773;5;15;2;8
17774;1;19;1;4
17775;0;23;0;21
17776;8;15;6;12
17777;4;20;1;20
17778;3;18;0;9
17779;8;13;1;3
17780;3;17;3;8
17781;0;22;0;4
17782;0;13;0;8
17783;0;8;0;7
17784;0;22;0;13
17785;0;22;0;21
17786;2;20;1;5
17787;0;18;0;16
17788;17;6;4;2
17789;1;20;0;14
17790;20;3;18;2
17791;0;22;0;8
17792;0;22;0;5
17793;0;24;0;8
17794;13;5;9;4
17795;0;24;0;19
17796;7;3;4;3
17797;2;22;2;21
17798;0;12;0;7
17799;0;21;0;21
17800;0;13;0;13
17801;10;12;7;10
17802;0;22;0;14
17803;23;1;15;1
17804;13;8;1;5
17805;2;13;1;9
17806;11;11;7;11
17807;6;5;1;4
17808;1;22;1;11
17809;0;22;0;20
17810;0;15;0;4
17811;0;20;0;12
17812;1;13;0;12
17813;0;10;0;9
17814;13;5;4;4
17815;1;20;1;8
17816;18;6;10;6
17817;14;10;14;8
17818;4;14;4;13
17819;23;0;0;0
17820;21;3;12;3
17821;23;0;21;0
17822;0;20;0;5
17823;6;13;3;3
17824;6;10;3;8
17825;1;22;0;10
17826;0;17;0;17
17827;0;21;0;21
17828;0;22;0;18
17829;6;11;1;10
17830;2;15;1;12
17831;6;8;0;8
17832;11;12;4;11
17833;0;23;0;23
17834;0;20;0;19
17835;0;15;0;12
17836;0;22;0;5
17837;7;16;1;16
17838;0;9;0;8
17839;0;15;0;15
17840;0;14;0;13
17841;1;21;1;9
17842;1;14;1;12
17843;2;13;2;10
17844;0;13;0;12
17845;0;1;0;1
17846;6;16;1;3
17847;2;17;0;12
17848;1;20;1;18
17849;0;16;0;7
17850;6;7;6;7
17851;23;0;13;0
17852;0;19;0;8
17853;0;16;0;16
17854;4;19;0;16
17855;1;16;0;14
17856;0;11;0;11
17857;0;18;0;18
17858;9;14;9;10
17859;1;20;1;8
17860;0;7;0;2
17861;3;20;2;20
17862;0;23;0;21
17863;0;15;0;13
17864;19;1;13;1
17865;0;10;0;9
17866;23;0;8;0
17867;23;0;0;0
17868;22;1;18;1
17869;1;10;0;7
17870;0;11;0;6
17871;0;23;0;23
17872;12;11;12;10
17873;6;11;4;10
17874;16;1;16;0
17875;0;21;0;13
17876;23;0;10;0
17877;0;18;0;10
17878;0;13;0;9
17879;7;9;5;5
17880;1;16;0;14
17881;3;19;2;11
17882;1;19;0;19
17883;0;15;0;15
17884;3;19;2;19
17885;0;22;0;17
17886;6;6;4;6
17887;1;8;0;4
17888;1;4;1;4
17889;22;0;4;0
17890;0;21;0;20
17891;1;21;0;18
17892;0;15;0;9
17893;9;9;0;3
17894;0;9;0;7
17895;0;17;0;12
17896;0;7;0;3
17897;3;14;1;7
17898;1;10;1;8
17899;4;16;2;9
17900;0;14;0;8
17901;0;12;0;10
17902;1;15;0;9
17903;18;4;18;4
17904;6;16;3;5
17905;0;19;0;18
17906;14;4;8;2
17907;3;18;2;14
17908;5;17;5;13
17909;5;17;4;14
17910;0;1;0;1
17911;0;20;0;12
17912;4;12;2;6
17913;22;0;17;0
17914;9;10;2;8
17915;19;2;7;1
17916;0;14;0;8
17917;0;12;0;7
17918;0;22;0;12
17919;0;20;0;19
17920;0;15;0;14
17921;12;10;9;5
17922;0;21;0;12
17923;0;21;0;16
17924;2;18;2;14
17925;7;12;0;0
17926;21;1;17;1
17927;11;4;10;1
17928;0;21;0;8
17929;0;18;0;15
17930;0;18;0;17
17931;4;5;1;5
17932;15;7;7;6
17933;1;20;1;18
17934;0;10;0;9
17935;10;10;4;8
17936;19;0;5;0
17937;1;20;0;8
17938;7;15;7;12
17939;2;19;0;5
17940;0;22;0;9
17941;0;8;0;8
17942;2;3;1;3
17943;0;17;0;11
17944;8;11;1;8
17945;0;11;0;10
17946;0;4;0;3
17947;0;17;0;14
17948;3;18;3;16
17949;0;20;0;19
17950;0;17;0;15
17951;1;14;1;8
17952;21;0;9;0
17953;5;16;2;15
17954;1;15;0;6
17955;0;19;0;14
17956;0;21;0;21
17957;0;21;0;15
17958;0;17;0;1
17959;0;15;0;15
17960;0;16;0;14
17961;0;19;0;18
17962;0;21;0;17
17963;0;21;0;7
17964;1;3;0;1
17965;0;20;0;17
17966;4;16;1;13
17967;0;11;0;10
17968;0;20;0;18
17969;0;11;0;11
17970;0;15;0;9
17971;16;5;11;4
17972;0;10;0;9
17973;8;12;1;5
17974;20;0;3;0
17975;4;10;4;9
17976;1;16;1;7
17977;0;18;0;11
17978;0;8;0;6
17979;20;1;18;1
17980;0;11;0;10
17981;1;20;1;6
17982;0;18;0;14
17983;2;10;2;10
17984;0;17;0;12
17985;1;14;0;8
17986;1;20;1;12
17987;19;0;14;0
17988;0;13;0;9
17989;0;21;0;18
17990;1;18;1;12
17991;2;16;2;14
17992;0;8;0;6
17993;3;10;3;8
17994;0;15;0;11
17995;0;12;0;11
17996;0;11;0;6
17997;15;6;4;1
17998;3;18;0;9
17999;3;12;1;6
18000;0;16;0;9
18001;0;9;0;6
18002;0;11;0;5
18003;3;17;0;6
18004;0;18;0;11
18005;3;14;0;5
18006;0;19;0;18
18007;3;17;1;8
18008;21;0;20;0
18009;0;19;0;13
18010;0;20;0;15
18011;1;18;0;17
18012;18;3;1;2
18013;19;2;4;1
18014;1;13;0;10
18015;13;2;0;1
18016;0;14;0;11
18017;21;0;12;0
18018;0;6;0;6
18019;9;10;5;5
18020;0;14;0;14
18021;2;17;1;12
18022;0;13;0;13
18023;0;19;0;12
18024;10;10;1;0
18025;9;9;0;5
18026;0;20;0;19
18027;0;20;0;1
18028;0;12;0;12
18029;0;8;0;7
18030;0;19;0;5
18031;0;10;0;4
18032;0;18;0;10
18033;16;3;16;3
18034;5;11;1;5
18035;0;20;0;19
18036;3;16;0;8
18037;0;17;0;11
18038;20;0;20;0
18039;10;6;3;5
18040;0;11;0;7
18041;0;13;0;11
18042;1;7;0;6
18043;2;16;0;5
18044;0;17;0;8
18045;17;2;6;2
18046;0;20;0;20
18047;1;19;1;19
18048;20;0;0;0
18049;6;11;2;4
18050;7;10;0;5
18051;5;15;0;8
18052;0;19;0;8
18053;0;18;0;16
18054;20;0;3;0
18055;16;0;8;0
18056;0;18;0;15
18057;1;18;1;13
18058;0;16;0;13
18059;2;17;2;15
18060;0;13;0;12
18061;0;18;0;12
18062;13;7;4;6
18063;2;14;2;14
18064;3;14;0;6
18065;0;1;0;1
18066;0;19;0;10
18067;5;15;2;10
18068;1;10;0;9
